command,Vm
66.15,-4.25625
66.1435,-4.64375
66.137,-4.775
66.1306,-5.25625
66.1241,-5.51875
66.1176,-5.83125
66.1112,-6.09375
66.1047,-6.40625
66.0983,-6.6
66.0918,-6.69375
66.0853,-7.00625
66.0789,-7.15625
66.0724,-7.25
66.0659,-7.5375
66.0594,-7.59375
66.053,-7.83125
66.0465,-7.89375
66.04,-8.23125
66.0336,-8.33125
66.0271,-8.4625
66.0206,-8.60625
66.0141,-8.6875
66.0077,-8.94375
66.0012,-8.8375
65.9947,-9.09375
65.9882,-9.18125
65.9817,-9.3
65.9753,-9.2875
65.9688,-9.31875
65.9623,-9.575
65.9558,-9.53125
65.9493,-9.5375
65.9429,-9.48125
65.9364,-9.69375
65.9299,-9.71875
65.9234,-9.8125
65.9169,-9.93125
65.9104,-9.8
65.9039,-9.88125
65.8975,-9.95
65.891,-10.0437
65.8845,-10.2125
65.878,-10.1375
65.8715,-10.1562
65.865,-10.2937
65.8585,-10.2688
65.852,-10.3375
65.8455,-10.45
65.839,-10.4375
65.8325,-10.575
65.826,-10.5813
65.8195,-10.5562
65.813,-10.5687
65.8065,-10.6562
65.8,-10.625
65.7935,-10.6313
65.787,-10.5687
65.7805,-10.7125
65.774,-10.7812
65.7675,-10.7687
65.761,-10.8375
65.7545,-11.0563
65.748,-11.0125
65.7415,-10.85
65.735,-11.05
65.7285,-11
65.722,-11.0187
65.7155,-11.0125
65.709,-11.0187
65.7024,-11.125
65.6959,-11.0875
65.6894,-11.2375
65.6829,-11.1312
65.6764,-11.2063
65.6699,-11.2312
65.6634,-11.1937
65.6569,-11.1438
65.6503,-11.1937
65.6438,-11.1812
65.6373,-11.2563
65.6308,-11.3
65.6243,-11.2
65.6177,-11.2125
65.6112,-11.225
65.6047,-11.15
65.5982,-11.2688
65.5917,-11.2188
65.5851,-11.2125
65.5786,-11.2563
65.5721,-11.1562
65.5656,-11.2312
65.559,-11.1875
65.5525,-11.2125
65.546,-11.3
65.5394,-11.2312
65.5329,-11.2188
65.5264,-11.3625
65.5199,-11.2563
65.5133,-11.3188
65.5068,-11.3312
65.5003,-11.35
65.4937,-11.425
65.4872,-11.4062
65.4806,-11.6813
65.4741,-11.575
65.4676,-11.45
65.461,-11.5937
65.4545,-11.55
65.448,-11.6562
65.4414,-11.6125
65.4349,-11.5437
65.4283,-11.625
65.4218,-11.6375
65.4153,-11.6437
65.4087,-11.5875
65.4022,-11.6375
65.3956,-11.5688
65.3891,-11.6313
65.3825,-11.6313
65.376,-11.7
65.3694,-11.5562
65.3629,-11.5813
65.3563,-11.725
65.3498,-11.6375
65.3432,-11.8062
65.3367,-11.8
65.3301,-11.8187
65.3236,-11.9187
65.317,-11.9938
65.3105,-11.9125
65.3039,-11.7812
65.2973,-11.9562
65.2908,-11.9
65.2842,-11.9125
65.2777,-11.9875
65.2711,-11.8938
65.2646,-12.025
65.258,-11.9375
65.2514,-12.0813
65.2449,-11.9438
65.2383,-12
65.2317,-12
65.2252,-11.9312
65.2186,-12.1063
65.2121,-12.0125
65.2055,-12.0312
65.1989,-11.9938
65.1923,-12.2375
65.1858,-12.0625
65.1792,-12.0062
65.1726,-12.2
65.1661,-12.15
65.1595,-12.175
65.1529,-12.1187
65.1463,-12.15
65.1398,-12.2
65.1332,-12.1875
65.1266,-12.0813
65.12,-12.2687
65.1135,-12.2
65.1069,-12.0437
65.1003,-12.15
65.0937,-11.9938
65.0872,-12
65.0806,-12.075
65.074,-11.9812
65.0674,-11.9187
65.0608,-12
65.0543,-12.025
65.0477,-11.9312
65.0411,-11.9562
65.0345,-12.0938
65.0279,-12.25
65.0213,-12.1
65.0147,-11.975
65.0081,-11.9812
65.0016,-12.0437
64.995,-11.9688
64.9884,-11.9062
64.9818,-11.8562
64.9752,-11.9
64.9686,-11.9
64.962,-11.7
64.9554,-11.6125
64.9488,-11.5625
64.9422,-11.5625
64.9356,-11.55
64.929,-11.3438
64.9224,-11.1625
64.9158,-9.68125
64.9092,-7.0375
64.9026,-4.66875
64.896,-2.9
64.8894,-1.64375
64.8828,-1.29375
64.8762,-0.84375
64.8696,-0.91875
64.863,-1.1
64.8564,-1.49375
64.8498,-2.025
64.8432,-2.53125
64.8366,-3.075
64.83,-3.675
64.8234,-4.10625
64.8168,-4.85625
64.8102,-5.06875
64.8035,-5.4125
64.7969,-5.9125
64.7903,-6.18125
64.7837,-6.4375
64.7771,-6.6
64.7705,-6.9625
64.7639,-7.075
64.7572,-7.34375
64.7506,-7.3625
64.744,-7.59375
64.7374,-7.64375
64.7308,-7.79375
64.7242,-7.975
64.7175,-8.11875
64.7109,-8.15
64.7043,-8.18125
64.6977,-8.1625
64.691,-8.38125
64.6844,-8.3125
64.6778,-7.83125
64.6712,-6.70625
64.6645,-5.2375
64.6579,-3.45625
64.6513,-2.2375
64.6447,-1.30625
64.638,-0.78125
64.6314,-0.4875
64.6248,-0.18125
64.6181,-0.2875
64.6115,-0.31875
64.6049,-0.65
64.5982,-1.04375
64.5916,-1.25625
64.585,-1.7375
64.5783,-2.21875
64.5717,-2.71875
64.5651,-3.0625
64.5584,-3.35625
64.5518,-3.93125
64.5452,-4.28125
64.5385,-4.41875
64.5319,-4.7
64.5252,-4.91875
64.5186,-5.15
64.5119,-5.4
64.5053,-5.7375
64.4987,-5.86875
64.492,-6.10625
64.4854,-6.1
64.4787,-6.31875
64.4721,-6.5
64.4654,-6.73125
64.4588,-6.70625
64.4521,-6.9375
64.4455,-6.99375
64.4388,-7.14375
64.4322,-7.1625
64.4255,-7.30625
64.4189,-7.15
64.4122,-7.3
64.4056,-7.25
64.3989,-7.3125
64.3923,-7.38125
64.3856,-7.33125
64.3789,-7.4375
64.3723,-7.65625
64.3656,-7.6
64.359,-7.73125
64.3523,-7.70625
64.3456,-7.9
64.339,-8.0625
64.3323,-7.91875
64.3257,-8.225
64.319,-8.13125
64.3123,-8.3125
64.3057,-8.36875
64.299,-8.2875
64.2923,-8.2375
64.2857,-8.3625
64.279,-8.425
64.2723,-8.45625
64.2657,-8.4375
64.259,-8.48125
64.2523,-8.51875
64.2456,-8.69375
64.239,-8.6
64.2323,-8.69375
64.2256,-8.9
64.2189,-8.88125
64.2123,-8.94375
64.2056,-9.0875
64.1989,-9.0875
64.1922,-9.1875
64.1856,-9.2
64.1789,-9.3375
64.1722,-9.3375
64.1655,-9.36875
64.1588,-9.4
64.1522,-9.5
64.1455,-9.4
64.1388,-9.34375
64.1321,-9.44375
64.1254,-9.46875
64.1187,-9.425
64.1121,-9.53125
64.1054,-9.6875
64.0987,-9.64375
64.092,-9.64375
64.0853,-9.9375
64.0786,-9.79375
64.0719,-9.8875
64.0652,-9.95625
64.0585,-10
64.0518,-10.0188
64.0452,-10.0562
64.0385,-10
64.0318,-10.1062
64.0251,-10.2188
64.0184,-10.1562
64.0117,-10.175
64.005,-10.1188
63.9983,-10.2
63.9916,-10.3313
63.9849,-10.3562
63.9782,-10.2875
63.9715,-10.4437
63.9648,-10.3562
63.9581,-10.3437
63.9514,-10.2688
63.9447,-10.4688
63.938,-10.5312
63.9313,-10.3937
63.9246,-10.55
63.9178,-10.6438
63.9111,-10.6125
63.9044,-10.775
63.8977,-10.7687
63.891,-10.85
63.8843,-10.775
63.8776,-10.9125
63.8709,-10.9375
63.8642,-11.0875
63.8575,-11.15
63.8507,-11.1125
63.844,-11.075
63.8373,-11.0375
63.8306,-10.95
63.8239,-11.1375
63.8172,-11.2812
63.8104,-11.25
63.8037,-11.275
63.797,-11.45
63.7903,-11.2688
63.7836,-11.45
63.7768,-11.5937
63.7701,-11.5062
63.7634,-11.5188
63.7567,-11.6437
63.7499,-11.7188
63.7432,-11.6687
63.7365,-11.8062
63.7298,-11.8187
63.723,-11.8625
63.7163,-11.8
63.7096,-11.7938
63.7028,-11.8313
63.6961,-11.925
63.6894,-11.8313
63.6827,-11.6313
63.6759,-11.7625
63.6692,-11.7562
63.6625,-11.7875
63.6557,-11.875
63.649,-11.7312
63.6423,-12.0187
63.6355,-11.9187
63.6288,-11.8813
63.622,-11.7688
63.6153,-11.8062
63.6086,-11.8062
63.6018,-11.8938
63.5951,-11.7688
63.5883,-11.675
63.5816,-11.8
63.5748,-11.7188
63.5681,-11.6937
63.5614,-11.6813
63.5546,-11.5312
63.5479,-11.6562
63.5411,-11.4062
63.5344,-11.4313
63.5276,-11.4062
63.5209,-11.2625
63.5141,-11.4062
63.5074,-11.3125
63.5006,-11.2625
63.4939,-11.2688
63.4871,-11.0812
63.4804,-11.0687
63.4736,-11.1438
63.4669,-11.1125
63.4601,-11.1125
63.4533,-11
63.4466,-10.9812
63.4398,-11.1062
63.4331,-10.95
63.4263,-10.75
63.4196,-10.9812
63.4128,-10.775
63.406,-10.7
63.3993,-10.8313
63.3925,-10.5562
63.3857,-10.6438
63.379,-10.6812
63.3722,-10.65
63.3654,-10.6875
63.3587,-10.5687
63.3519,-10.6687
63.3451,-10.6875
63.3384,-10.6562
63.3316,-10.6938
63.3248,-10.8313
63.3181,-10.5813
63.3113,-10.6812
63.3045,-10.75
63.2978,-10.6875
63.291,-10.5687
63.2842,-10.7875
63.2774,-10.7375
63.2707,-10.7562
63.2639,-10.7687
63.2571,-10.6438
63.2503,-10.7625
63.2436,-10.6875
63.2368,-10.6687
63.23,-10.6938
63.2232,-10.7375
63.2164,-10.8187
63.2097,-10.6625
63.2029,-10.8187
63.1961,-10.9312
63.1893,-10.825
63.1825,-11.0125
63.1757,-10.9875
63.1689,-10.9187
63.1622,-11.0063
63.1554,-11.05
63.1486,-11.025
63.1418,-11.0938
63.135,-11.0687
63.1282,-11.0563
63.1214,-11.0437
63.1146,-11.1
63.1078,-11.1562
63.101,-11.1438
63.0943,-11.2
63.0875,-11.1438
63.0807,-11.1562
63.0739,-11.2125
63.0671,-11.1688
63.0603,-11.2375
63.0535,-11.375
63.0467,-11.3375
63.0399,-11.4875
63.0331,-11.3562
63.0263,-11.5437
63.0195,-11.4875
63.0127,-11.4688
63.0059,-11.6375
62.9991,-11.5562
62.9923,-11.6375
62.9855,-11.7562
62.9786,-11.6125
62.9718,-11.7938
62.965,-11.8875
62.9582,-11.8187
62.9514,-11.7812
62.9446,-11.75
62.9378,-11.8125
62.931,-11.7375
62.9242,-11.7438
62.9174,-11.8875
62.9106,-11.725
62.9037,-11.7
62.8969,-11.7375
62.8901,-11.9187
62.8833,-11.8313
62.8765,-12.0875
62.8697,-11.9625
62.8628,-12.0563
62.856,-12.0813
62.8492,-12.0187
62.8424,-12.0375
62.8356,-12.1125
62.8287,-12.175
62.8219,-12.0312
62.8151,-12.225
62.8083,-12.1312
62.8015,-12.0375
62.7946,-12.1312
62.7878,-12.2063
62.781,-12
62.7742,-12.05
62.7673,-12.2812
62.7605,-12.3063
62.7537,-12.3312
62.7468,-12.4812
62.74,-12.525
62.7332,-12.4875
62.7263,-12.8188
62.7195,-12.6937
62.7127,-12.7125
62.7058,-12.8875
62.699,-12.8562
62.6922,-12.7688
62.6853,-12.9562
62.6785,-12.725
62.6717,-12.7125
62.6648,-12.775
62.658,-12.7375
62.6511,-12.6
62.6443,-12.675
62.6375,-12.6125
62.6306,-12.7375
62.6238,-12.725
62.6169,-12.6875
62.6101,-12.7625
62.6033,-12.6875
62.5964,-12.7
62.5896,-12.6312
62.5827,-12.75
62.5759,-12.8062
62.569,-12.7688
62.5622,-12.75
62.5553,-12.8375
62.5485,-12.9062
62.5416,-12.8062
62.5348,-12.6813
62.5279,-12.6188
62.5211,-12.55
62.5142,-12.4312
62.5074,-12.4563
62.5005,-12.4563
62.4936,-12.3562
62.4868,-12.2375
62.4799,-12.325
62.4731,-12.2875
62.4662,-12.4188
62.4594,-12.3812
62.4525,-12.35
62.4456,-12.3438
62.4388,-12.4
62.4319,-12.2563
62.425,-12.3375
62.4182,-12.2
62.4113,-12.4125
62.4045,-12.1875
62.3976,-12.2563
62.3907,-12.125
62.3839,-12.0938
62.377,-12
62.3701,-12.0375
62.3633,-12.125
62.3564,-11.7688
62.3495,-11.7938
62.3426,-11.8625
62.3358,-11.8687
62.3289,-11.7062
62.322,-11.7312
62.3151,-11.6875
62.3083,-11.8187
62.3014,-11.7
62.2945,-11.7812
62.2877,-11.8313
62.2808,-11.7875
62.2739,-11.6687
62.267,-11.6562
62.2601,-11.7312
62.2533,-11.6562
62.2464,-11.4937
62.2395,-11.5625
62.2326,-11.5
62.2257,-11.5062
62.2188,-11.4062
62.212,-11.4187
62.2051,-11.275
62.1982,-11.4813
62.1913,-11.3562
62.1844,-11.5125
62.1775,-11.4875
62.1706,-11.3562
62.1637,-11.5125
62.1569,-11.6625
62.15,-11.5375
62.1431,-11.6187
62.1362,-11.6
62.1293,-11.6062
62.1224,-11.5
62.1155,-11.575
62.1086,-11.5625
62.1017,-11.4688
62.0948,-11.5
62.0879,-11.6375
62.081,-11.5937
62.0741,-11.5375
62.0672,-11.5
62.0603,-11.5312
62.0534,-11.5312
62.0465,-11.5875
62.0396,-11.6375
62.0327,-11.6
62.0258,-11.775
62.0189,-11.775
62.012,-11.6875
62.0051,-11.7812
61.9982,-11.6562
61.9913,-11.7812
61.9844,-11.975
61.9775,-11.8062
61.9706,-11.8187
61.9637,-11.95
61.9568,-11.8187
61.9498,-11.7
61.9429,-11.8
61.936,-11.7688
61.9291,-11.8938
61.9222,-11.75
61.9153,-11.8875
61.9084,-11.7562
61.9014,-11.6813
61.8945,-11.8875
61.8876,-11.8375
61.8807,-11.7125
61.8738,-11.8187
61.8669,-11.8625
61.8599,-11.85
61.853,-11.8687
61.8461,-11.7688
61.8392,-11.8562
61.8323,-11.9
61.8253,-11.7625
61.8184,-11.9688
61.8115,-11.9062
61.8046,-11.7312
61.7976,-11.8938
61.7907,-11.7312
61.7838,-11.7875
61.7768,-11.8187
61.7699,-11.7062
61.763,-11.5875
61.7561,-11.7375
61.7491,-11.525
61.7422,-11.5375
61.7353,-11.625
61.7283,-11.55
61.7214,-11.6875
61.7145,-11.6313
61.7075,-11.6937
61.7006,-11.7312
61.6937,-11.7
61.6867,-11.7312
61.6798,-11.5625
61.6728,-11.6313
61.6659,-11.5562
61.659,-11.625
61.652,-11.6187
61.6451,-11.55
61.6381,-11.6313
61.6312,-11.4688
61.6243,-11.4875
61.6173,-11.4
61.6104,-11.2812
61.6034,-11.3875
61.5965,-11.3062
61.5895,-11.1688
61.5826,-11.2125
61.5756,-11.1125
61.5687,-11.2688
61.5617,-11.2188
61.5548,-11.1875
61.5478,-11.3375
61.5409,-11.3
61.5339,-11.1812
61.527,-11.1
61.52,-11.1312
61.5131,-11.0875
61.5061,-11.0625
61.4992,-10.9875
61.4922,-10.9312
61.4852,-10.9812
61.4783,-10.8625
61.4713,-10.8563
61.4644,-10.825
61.4574,-10.7312
61.4504,-10.3625
61.4435,-8.84375
61.4365,-6.45625
61.4296,-4.21875
61.4226,-2.71875
61.4156,-1.73125
61.4087,-1.21875
61.4017,-1.31875
61.3947,-1.525
61.3878,-1.84375
61.3808,-2.525
61.3738,-3.2375
61.3669,-3.76875
61.3599,-4.38125
61.3529,-5.00625
61.346,-5.34375
61.339,-5.79375
61.332,-6.13125
61.325,-6.2875
61.3181,-6.5875
61.3111,-6.98125
61.3041,-6.94375
61.2971,-7.1375
61.2902,-7.475
61.2832,-7.5375
61.2762,-7.75625
61.2692,-7.63125
61.2623,-7.96875
61.2553,-7.93125
61.2483,-8.11875
61.2413,-8.2
61.2343,-8.30625
61.2273,-8.40625
61.2204,-8.5125
61.2134,-8.5
61.2064,-8.61875
61.1994,-8.61875
61.1924,-8.6125
61.1854,-8.83125
61.1785,-8.83125
61.1715,-8.9125
61.1645,-8.80625
61.1575,-8.90625
61.1505,-9.14375
61.1435,-9.1
61.1365,-9.23125
61.1295,-9.425
61.1225,-9.4
61.1155,-9.38125
61.1085,-9.5625
61.1015,-9.5
61.0946,-9.55
61.0876,-9.675
61.0806,-9.6875
61.0736,-9.825
61.0666,-9.86875
61.0596,-9.7875
61.0526,-9.86875
61.0456,-9.9
61.0386,-9.98125
61.0316,-10.075
61.0246,-10.1
61.0176,-10.1062
61.0106,-10.1
61.0036,-10.2
60.9965,-10.1687
60.9895,-10.0938
60.9825,-10.2875
60.9755,-10.1562
60.9685,-10.4062
60.9615,-10.3937
60.9545,-10.4187
60.9475,-10.2562
60.9405,-10.4062
60.9335,-10.4
60.9265,-10.2437
60.9194,-10.3875
60.9124,-10.3687
60.9054,-10.3188
60.8984,-10.4313
60.8914,-10.5125
60.8844,-10.5562
60.8773,-10.6938
60.8703,-10.5375
60.8633,-10.6875
60.8563,-10.6
60.8493,-10.875
60.8423,-10.6313
60.8352,-10.6375
60.8282,-10.5938
60.8212,-10.675
60.8142,-10.7562
60.8071,-10.7625
60.8001,-10.7312
60.7931,-10.7937
60.7861,-10.9062
60.779,-10.8375
60.772,-10.9687
60.765,-10.9375
60.758,-11
60.7509,-10.9375
60.7439,-11.0812
60.7369,-10.8812
60.7298,-11.075
60.7228,-10.9
60.7158,-11.0687
60.7087,-11.0938
60.7017,-10.825
60.6947,-11
60.6876,-11.0375
60.6806,-10.9937
60.6736,-11.0875
60.6665,-10.9312
60.6595,-11.0563
60.6525,-11.1
60.6454,-10.9937
60.6384,-11.1375
60.6313,-11.1
60.6243,-11.1562
60.6173,-11.05
60.6102,-11.1312
60.6032,-10.9563
60.5961,-11.1625
60.5891,-11.0312
60.582,-11.0812
60.575,-11.1937
60.5679,-11.1125
60.5609,-11.3062
60.5538,-11.3375
60.5468,-11.45
60.5397,-11.225
60.5327,-11.4062
60.5256,-11.475
60.5186,-11.4625
60.5115,-11.5125
60.5045,-11.4
60.4974,-11.3625
60.4904,-11.3562
60.4833,-11.2563
60.4763,-11.2875
60.4692,-11.2312
60.4622,-11.4
60.4551,-11.1562
60.448,-11.2312
60.441,-11.1
60.4339,-11.275
60.4269,-11.175
60.4198,-11.1
60.4127,-11.275
60.4057,-11.1312
60.3986,-11.075
60.3916,-11.1188
60.3845,-11.1688
60.3774,-11.1188
60.3704,-11.2063
60.3633,-11.175
60.3562,-11.175
60.3492,-11.1375
60.3421,-10.95
60.335,-11.1375
60.3279,-10.8812
60.3209,-10.9937
60.3138,-10.9062
60.3067,-11.075
60.2997,-10.9187
60.2926,-10.975
60.2855,-11.0312
60.2784,-10.8938
60.2714,-11.025
60.2643,-10.8938
60.2572,-10.9312
60.2501,-10.8812
60.2431,-11.0187
60.236,-10.8187
60.2289,-10.8063
60.2218,-10.95
60.2147,-10.7625
60.2077,-10.65
60.2006,-10.725
60.1935,-10.6687
60.1864,-10.6562
60.1793,-10.6938
60.1722,-10.6875
60.1652,-10.5188
60.1581,-10.4688
60.151,-10.5938
60.1439,-10.4812
60.1368,-10.5188
60.1297,-10.4187
60.1226,-10.575
60.1155,-10.475
60.1085,-10.5875
60.1014,-10.4938
60.0943,-10.3313
60.0872,-9.7125
60.0801,-7.54375
60.073,-5.06875
60.0659,-3.28125
60.0588,-2.075
60.0517,-1.28125
60.0446,-1.1125
60.0375,-0.8375
60.0304,-1.0875
60.0233,-1.35
60.0162,-1.79375
60.0091,-2.48125
60.002,-3
59.9949,-3.55625
59.9878,-4.2
59.9807,-4.65
59.9736,-4.9875
59.9665,-5.43125
59.9594,-5.73125
59.9523,-6.2
59.9452,-6.3
59.9381,-6.70625
59.931,-6.94375
59.9239,-7.1875
59.9168,-7.38125
59.9096,-7.40625
59.9025,-7.60625
59.8954,-7.75625
59.8883,-7.86875
59.8812,-8.1125
59.8741,-8.30625
59.867,-8.3875
59.8599,-8.65625
59.8527,-8.6
59.8456,-8.79375
59.8385,-8.975
59.8314,-9.025
59.8243,-8.95
59.8172,-9.23125
59.81,-9.20625
59.8029,-9.31875
59.7958,-9.25625
59.7887,-9.41875
59.7816,-9.6
59.7744,-9.5
59.7673,-9.78125
59.7602,-9.68125
59.7531,-9.7875
59.7459,-9.8
59.7388,-9.8875
59.7317,-9.975
59.7246,-9.88125
59.7174,-10.0188
59.7103,-9.99375
59.7032,-9.9875
59.696,-9.90625
59.6889,-10.0875
59.6818,-9.95625
59.6747,-10.2063
59.6675,-10.3562
59.6604,-10.1813
59.6533,-10.3313
59.6461,-10.2562
59.639,-10.4062
59.6319,-10.3
59.6247,-10.5625
59.6176,-10.425
59.6104,-10.525
59.6033,-10.6187
59.5962,-10.6562
59.589,-10.6625
59.5819,-10.7687
59.5747,-10.5438
59.5676,-10.7062
59.5605,-10.6562
59.5533,-10.7188
59.5462,-10.7625
59.539,-10.675
59.5319,-10.625
59.5247,-10.7438
59.5176,-10.625
59.5104,-10.7
59.5033,-10.7
59.4962,-10.8063
59.489,-10.8375
59.4819,-10.875
59.4747,-10.9125
59.4675,-10.8063
59.4604,-10.7188
59.4532,-10.8063
59.4461,-10.8187
59.4389,-10.775
59.4318,-10.8563
59.4246,-10.7812
59.4175,-10.7312
59.4103,-10.7438
59.4032,-10.7812
59.396,-10.5438
59.3888,-10.5438
59.3817,-10.4625
59.3745,-10.475
59.3674,-10.4062
59.3602,-10.4125
59.353,-9.7375
59.3459,-8.00625
59.3387,-5.60625
59.3316,-3.575
59.3244,-2.2
59.3172,-1.2625
59.3101,-0.8
59.3029,-0.4125
59.2957,-0.46875
59.2886,-0.5875
59.2814,-0.79375
59.2742,-1.25
59.2671,-1.725
59.2599,-2.2375
59.2527,-2.63125
59.2455,-3.1375
59.2384,-3.66875
59.2312,-4.0625
59.224,-4.4625
59.2169,-4.75625
59.2097,-5.06875
59.2025,-5.39375
59.1953,-5.60625
59.1881,-5.89375
59.181,-6.1375
59.1738,-6.2125
59.1666,-6.4125
59.1594,-6.6625
59.1523,-6.75
59.1451,-6.91875
59.1379,-7.03125
59.1307,-7.3
59.1235,-7.2875
59.1163,-7.49375
59.1092,-7.5875
59.102,-7.7375
59.0948,-7.7625
59.0876,-7.79375
59.0804,-7.96875
59.0732,-8
59.066,-8.1875
59.0588,-8.025
59.0517,-8.21875
59.0445,-8.45
59.0373,-8.46875
59.0301,-8.5
59.0229,-8.41875
59.0157,-8.64375
59.0085,-8.68125
59.0013,-8.76875
58.9941,-8.75625
58.9869,-8.88125
58.9797,-8.95625
58.9725,-8.9
58.9653,-9.125
58.9581,-9.08125
58.9509,-9.175
58.9437,-9.225
58.9365,-9.18125
58.9293,-9.175
58.9221,-9.5
58.9149,-9.44375
58.9077,-9.45
58.9005,-9.5875
58.8933,-9.59375
58.8861,-9.69375
58.8789,-9.7375
58.8717,-9.7
58.8645,-9.88125
58.8573,-9.74375
58.8501,-9.88125
58.8429,-10.0312
58.8357,-9.95625
58.8285,-10.1062
58.8212,-10.1625
58.814,-10.1813
58.8068,-10.2
58.7996,-10.3313
58.7924,-10.4375
58.7852,-10.35
58.778,-10.4375
58.7708,-10.4
58.7635,-10.5625
58.7563,-10.4125
58.7491,-10.3125
58.7419,-10.5625
58.7347,-10.4812
58.7275,-10.6812
58.7202,-10.4875
58.713,-10.6
58.7058,-10.725
58.6986,-10.825
58.6913,-10.7562
58.6841,-10.8625
58.6769,-10.6938
58.6697,-10.7687
58.6624,-10.8375
58.6552,-10.8187
58.648,-10.9125
58.6408,-10.7812
58.6335,-10.65
58.6263,-10.825
58.6191,-10.8125
58.6119,-10.6562
58.6046,-10.7562
58.5974,-10.75
58.5902,-10.775
58.5829,-10.65
58.5757,-10.6812
58.5685,-10.775
58.5612,-10.7
58.554,-10.6062
58.5468,-10.6562
58.5395,-10.5625
58.5323,-10.6687
58.525,-10.55
58.5178,-10.5562
58.5106,-10.6313
58.5033,-9.725
58.4961,-7.775
58.4888,-5.4875
58.4816,-3.6375
58.4744,-2.3
58.4671,-1.49375
58.4599,-0.93125
58.4526,-0.64375
58.4454,-0.65
58.4381,-0.80625
58.4309,-0.8625
58.4237,-0.9375
58.4164,-1.3125
58.4092,-1.7125
58.4019,-2.09375
58.3947,-2.575
58.3874,-2.99375
58.3802,-3.44375
58.3729,-3.75625
58.3657,-4.0625
58.3584,-4.55
58.3512,-4.7625
58.3439,-5.09375
58.3366,-5.20625
58.3294,-5.48125
58.3221,-5.6375
58.3149,-5.78125
58.3076,-6.1125
58.3004,-6.18125
58.2931,-6.45
58.2858,-6.53125
58.2786,-6.75625
58.2713,-6.7125
58.2641,-6.925
58.2568,-7.08125
58.2495,-7.2125
58.2423,-7.35625
58.235,-7.375
58.2277,-7.5375
58.2205,-7.7875
58.2132,-7.86875
58.2059,-7.9875
58.1987,-8.0875
58.1914,-8.16875
58.1841,-8.21875
58.1769,-8.40625
58.1696,-8.48125
58.1623,-8.6375
58.1551,-8.65625
58.1478,-8.675
58.1405,-8.68125
58.1332,-8.64375
58.126,-8.8125
58.1187,-8.9625
58.1114,-9.08125
58.1042,-9.075
58.0969,-9.28125
58.0896,-9.36875
58.0823,-9.50625
58.075,-9.5
58.0678,-9.68125
58.0605,-9.75
58.0532,-9.85625
58.0459,-9.91875
58.0386,-10.0063
58.0314,-10.1875
58.0241,-10.1188
58.0168,-10.275
58.0095,-10.15
58.0022,-10.2875
57.9949,-10.2937
57.9877,-10.275
57.9804,-10.3937
57.9731,-10.4688
57.9658,-10.4688
57.9585,-10.4187
57.9512,-10.5625
57.9439,-10.7
57.9366,-10.75
57.9293,-10.7
57.9221,-10.8375
57.9148,-10.8563
57.9075,-10.8063
57.9002,-10.8938
57.8929,-11.0312
57.8856,-11.0563
57.8783,-11.1312
57.871,-11.0687
57.8637,-11.1438
57.8564,-11.1062
57.8491,-10.9937
57.8418,-11.2563
57.8345,-11.05
57.8272,-11.2063
57.8199,-11.3
57.8126,-11.1688
57.8053,-11.3188
57.798,-11.4125
57.7907,-11.5312
57.7834,-11.4625
57.7761,-11.4125
57.7688,-11.5
57.7615,-11.6313
57.7542,-11.6187
57.7469,-11.7125
57.7395,-11.6313
57.7322,-11.8875
57.7249,-11.8875
57.7176,-11.9438
57.7103,-11.9375
57.703,-11.9438
57.6957,-12.0062
57.6884,-12.0875
57.6811,-12.1687
57.6738,-11.9375
57.6664,-11.9812
57.6591,-12.0375
57.6518,-12.1625
57.6445,-12.125
57.6372,-12.1187
57.6299,-12.0875
57.6225,-12.1938
57.6152,-12.125
57.6079,-12.1125
57.6006,-12.1687
57.5933,-12.2063
57.5859,-12.1125
57.5786,-12.2063
57.5713,-12.2
57.564,-12.1438
57.5566,-12.25
57.5493,-12.2625
57.542,-12.3875
57.5347,-12.2375
57.5273,-12.2375
57.52,-12.3063
57.5127,-12.1875
57.5054,-12.4
57.498,-12.2812
57.4907,-12.1312
57.4834,-12.0938
57.476,-11.9812
57.4687,-12.1687
57.4614,-11.9812
57.454,-12.025
57.4467,-12.1687
57.4394,-11.9812
57.432,-12.0437
57.4247,-11.925
57.4174,-11.85
57.41,-11.875
57.4027,-11.9812
57.3954,-11.8875
57.388,-11.8438
57.3807,-11.8438
57.3733,-11.8313
57.366,-11.6437
57.3586,-11.6937
57.3513,-11.7875
57.344,-11.5813
57.3366,-11.6437
57.3293,-11.6313
57.3219,-11.6875
57.3146,-11.5437
57.3072,-11.6
57.2999,-11.6625
57.2925,-11.675
57.2852,-11.7562
57.2779,-11.7438
57.2705,-11.5625
57.2631,-11.6313
57.2558,-11.6125
57.2485,-11.5625
57.2411,-11.6
57.2337,-11.8125
57.2264,-11.575
57.219,-11.625
57.2117,-11.7812
57.2043,-11.675
57.197,-11.6125
57.1896,-11.3625
57.1823,-11.3875
57.1749,-11.3312
57.1675,-10.6562
57.1602,-8.81875
57.1528,-6.325
57.1455,-4.3
57.1381,-2.91875
57.1307,-2.0125
57.1234,-1.48125
57.116,-1.46875
57.1087,-1.49375
57.1013,-1.59375
57.0939,-1.8625
57.0866,-2.50625
57.0792,-2.95625
57.0718,-3.60625
57.0645,-4.04375
57.0571,-4.36875
57.0497,-4.9125
57.0424,-5.2125
